Id,SalePrice
2735,131695.68027190282
2736,141374.0313693547
2737,123089.26992376347
2738,130795.61092218258
2739,161087.0331847348
2740,138376.24998590452
2741,149278.1962869665
2742,149755.52551010653
2743,152835.39103879797
2744,162492.99178949237
2745,141805.23375155113
2746,147534.8568779853
2747,150220.37404816697
2748,122506.22925624128
2749,131287.47397523548
2750,134383.36451736273
2751,144958.3819039339
2752,219618.75653442368
2753,143794.8370861052
2754,226016.2556270765
2755,126390.9937237225
2756,105604.34332672926
2757,73681.55984276802
2758,70831.01764560484
2759,141792.2642729312
2760,123600.52393379514
2761,147133.15526027573
2762,145939.8217302613
2763,182953.57148489237
2764,152232.62147983548
2765,279528.7080813423
2766,121733.05930137847
2767,90770.08481258232
2768,138898.42077883778
2769,135473.994192784
2770,148445.4126072118
2771,112978.70088978962
2772,114854.28647556264
2773,148329.82118086237
2774,135012.19461683143
2775,122529.91921054266
2776,138118.3403073282
2777,152320.24277570168
2778,117553.65721597806
2779,121753.06850231612
2780,100591.46595798356
2781,96765.57521652461
2782,93749.34867038947
2783,105783.7807011888
2784,124250.48021997011
2785,133179.02788147662
2786,65834.42178176767
2787,122469.6316413737
2788,72382.1726144387
2789,187120.29675007143
2790,95306.19616078182
2791,112600.34746614788
2792,69726.7780724774
2793,151991.5740199106
2794,99157.18952129867
2795,121409.16105336646
2796,103843.34845381849
2797,199855.65421588364
2798,119138.76411533498
2799,118631.17501316631
2800,61416.536038430044
2801,106664.16600055975
2802,126494.75863720263
2803,165415.40030077528
2804,144618.6960033757
2805,103708.89883823934
2806,81926.5471226825
2807,156095.66036151093
2808,151121.45335584204
2809,136247.69503109992
2810,132903.1448589358
2811,155897.83685485183
2812,154361.3939966933
2813,160094.28817333456
2814,155960.56946117402
2815,110204.77875833024
2816,229356.24934301816
2817,148276.54129274137
2818,129935.13440938694
2819,159429.80542643662
2820,136123.17974390695
2821,100872.07214516152
2822,194418.68353419495
2823,304299.1867064994
2824,177701.2084908127
2825,155666.58965398252
2826,128441.87739302976
2827,135442.3610132308
2828,203624.4809090364
2829,188006.0334865927
2830,226342.44565391832
2831,181184.61028832648
2832,242493.09145506375
2833,292591.8812248281
2834,218196.62951910397
2835,215760.06815306377
2836,192767.59805554838
2837,155633.0502809146
2838,152776.76557160236
2839,176072.9692060455
2840,202136.00466079917
2841,205256.74686607937
2842,227611.28910958336
2843,147551.78737967365
2844,162928.00522235152
2845,115210.79148916916
2846,209912.55645170517
2847,201545.9906902335
2848,212509.05128162095
2849,200603.9915983568
2850,288868.8631908096
2851,222440.8525403111
2852,236526.9020017243
2853,240571.72134371998
2854,139704.61704540683
2855,196852.18833375353
2856,201871.1561446157
2857,183528.20763286366
2858,196907.34833496853
2859,114152.46875317933
2860,126955.28420859893
2861,121224.57938781742
2862,189224.51037981894
2863,129621.74833254778
2864,245365.33556409657
2865,146757.23715011368
2866,135823.94354923232
2867,95575.44687369451
2868,99829.37364997563
2869,108029.3380934781
2870,113998.62818697085
2871,83729.52702377512
2872,41662.20572782372
2873,102448.33942455458
2874,136276.2766165302
2875,113692.06399509335
2876,164438.70573729736
2877,130194.90050034685
2878,173975.09719919408
2879,139922.69962559323
2880,97571.99001198572
2881,147958.259762959
2882,171828.2143693611
2883,187857.58976422047
2884,210248.75239150692
2885,191908.28173329466
2886,237948.4347590525
2887,98618.67427297092
2888,131051.12190891776
2889,51072.54964580361
2890,82105.85603905068
2891,132683.71212014067
2892,65339.38052418416
2893,101193.08664877954
2894,67264.10873670793
2895,314716.8786104921
2896,285151.24032891745
2897,201597.28731149167
2898,147279.80406228374
2899,214974.8869379295
2900,155489.64445501418
2901,207531.7521640068
2902,184952.97867741494
2903,346441.87073434785
2904,354788.465272533
2905,105996.74899096019
2906,212913.40362711187
2907,113722.53519925968
2908,135541.1384429971
2909,135794.63176463393
2910,81753.27539924264
2911,75750.17233895064
2912,143271.84374314974
2913,83650.99458579927
2914,73594.74214082863
2915,81748.04222634798
2916,78632.48008623539
2917,167878.6913054448
2918,118855.84588525533
2919,231774.84768791834
